timestamp,soil_moisture,soil_temp_C,soil_EC_dS_m,soil_pH,air_temp_C,rain_last_24h_mm,forecast_rain_24h_mm,crop_stage,root_zone_depth_m,field_capacity,wilting_point,root_zone_deficit_mm,IrrigateTomorrow
2025-04-16 12:00:00,0.242,27.89,0.56,6.9,18.8,0.8,0.3,maturity,0.3,0.28,0.12,11.3,0
2025-04-16 13:00:00,0.183,31.17,0.56,6.69,36.8,1.1,0.7,flowering,0.6,0.32,0.14,82.0,1
2025-04-16 14:00:00,0.203,13.14,0.76,6.21,33.0,0.2,0.3,vegetative,0.3,0.28,0.12,23.0,0
2025-04-16 15:00:00,0.208,15.85,0.79,6.48,24.6,0.0,0.6,maturity,0.3,0.28,0.12,21.5,0
2025-04-16 16:00:00,0.259,17.98,0.78,6.74,32.1,2.7,0.6,maturity,0.6,0.32,0.14,36.6,0
2025-04-16 17:00:00,0.257,19.65,0.81,6.16,34.6,2.7,0.3,vegetative,0.3,0.28,0.12,7.0,0
2025-04-16 18:00:00,0.17,20.5,0.82,6.45,21.6,1.6,0.3,maturity,0.3,0.28,0.12,32.9,1
2025-04-16 19:00:00,0.222,19.77,0.49,6.77,25.0,0.5,3.6,vegetative,0.6,0.32,0.14,58.7,1
2025-04-16 20:00:00,0.192,23.1,0.75,6.05,34.7,0.2,0.9,vegetative,0.3,0.28,0.12,26.5,1
2025-04-16 21:00:00,0.17,22.18,0.65,6.6,28.3,0.4,1.8,vegetative,0.3,0.28,0.12,33.1,1
2025-04-16 22:00:00,0.211,18.39,0.63,5.97,30.2,1.3,0.0,vegetative,0.6,0.32,0.14,65.2,1
2025-04-16 23:00:00,0.208,11.12,0.76,6.22,28.4,0.4,0.0,flowering,0.3,0.28,0.12,21.7,0
2025-04-17 00:00:00,0.317,17.04,0.53,6.35,32.5,1.6,0.7,flowering,0.6,0.32,0.14,1.8,0
2025-04-17 01:00:00,0.237,19.25,0.52,6.65,30.6,1.1,1.8,maturity,0.3,0.28,0.12,12.8,0
2025-04-17 02:00:00,0.165,20.76,0.76,6.29,28.5,1.0,0.9,vegetative,0.3,0.28,0.12,34.5,1
2025-04-17 03:00:00,0.197,16.35,0.75,6.54,17.5,2.7,1.0,flowering,0.6,0.32,0.14,73.6,1
2025-04-17 04:00:00,0.261,19.55,0.71,6.29,31.2,2.2,0.2,flowering,0.6,0.32,0.14,35.5,0
2025-04-17 05:00:00,0.304,16.35,0.61,6.34,31.6,1.2,3.8,vegetative,0.3,0.28,0.12,-7.1,0
2025-04-17 06:00:00,0.157,21.37,0.77,6.88,21.8,0.2,0.8,flowering,0.3,0.28,0.12,37.0,1
2025-04-17 07:00:00,0.145,16.63,0.77,6.15,22.1,2.8,0.1,flowering,0.6,0.32,0.14,105.1,1
2025-04-17 08:00:00,0.295,17.76,0.71,6.73,30.6,0.3,0.5,flowering,0.3,0.28,0.12,-4.5,0
2025-04-17 09:00:00,0.236,15.46,0.58,6.5,29.0,0.5,0.1,maturity,0.6,0.32,0.14,50.6,0
2025-04-17 10:00:00,0.185,21.23,0.66,6.33,18.1,1.8,0.5,maturity,0.3,0.28,0.12,28.4,1
2025-04-17 11:00:00,0.241,17.67,0.78,6.13,23.9,0.2,1.2,flowering,0.3,0.28,0.12,11.6,0
2025-04-17 12:00:00,0.115,26.53,0.83,6.16,29.6,1.0,0.4,vegetative,0.6,0.32,0.14,123.3,1
2025-04-17 13:00:00,0.22,24.03,0.67,6.28,31.4,0.6,0.4,maturity,0.3,0.28,0.12,18.0,0
2025-04-17 14:00:00,0.233,21.65,0.68,6.45,25.1,1.0,0.7,flowering,0.3,0.28,0.12,14.1,0
2025-04-17 15:00:00,0.257,18.01,0.68,6.68,27.3,3.2,0.7,maturity,0.6,0.32,0.14,37.8,0
2025-04-17 16:00:00,0.179,23.9,0.73,6.41,23.6,1.7,0.6,vegetative,0.6,0.32,0.14,84.3,1
2025-04-17 17:00:00,0.223,25.45,0.64,6.43,34.6,0.4,0.7,maturity,0.6,0.32,0.14,57.9,1
2025-04-17 18:00:00,0.183,22.71,0.41,6.47,28.9,0.1,0.0,flowering,0.3,0.28,0.12,29.1,1
2025-04-17 19:00:00,0.23,30.02,0.82,6.64,24.7,3.4,0.6,flowering,0.6,0.32,0.14,53.9,0
2025-04-17 20:00:00,0.184,24.3,0.88,6.69,22.2,0.9,4.8,vegetative,0.3,0.28,0.12,28.7,1
2025-04-17 21:00:00,0.204,26.57,0.64,6.08,21.7,0.2,1.4,flowering,0.3,0.28,0.12,22.9,0
2025-04-17 22:00:00,0.18,22.67,0.59,6.42,37.1,1.0,0.3,vegetative,0.3,0.28,0.12,29.9,1
2025-04-17 23:00:00,0.246,25.38,0.69,6.87,27.1,0.0,1.1,vegetative,0.3,0.28,0.12,10.2,0
2025-04-18 00:00:00,0.254,18.02,0.68,6.11,26.0,0.2,0.4,vegetative,0.6,0.32,0.14,39.4,0
2025-04-18 01:00:00,0.211,19.71,0.8,6.52,26.9,1.0,0.2,vegetative,0.3,0.28,0.12,20.8,0
2025-04-18 02:00:00,0.222,23.75,0.71,6.45,24.8,0.5,1.5,vegetative,0.6,0.32,0.14,59.1,1
2025-04-18 03:00:00,0.162,23.71,0.62,6.33,27.5,0.4,0.2,flowering,0.3,0.28,0.12,35.4,1
2025-04-18 04:00:00,0.208,24.54,0.57,6.98,28.2,1.1,2.0,maturity,0.3,0.28,0.12,21.6,0
2025-04-18 05:00:00,0.218,27.5,0.79,6.51,28.1,2.0,0.5,vegetative,0.3,0.28,0.12,18.6,0
2025-04-18 06:00:00,0.325,14.88,0.76,6.95,21.7,1.1,1.4,maturity,0.6,0.32,0.14,-2.9,0
2025-04-18 07:00:00,0.176,17.13,0.81,6.5,32.5,0.6,0.3,vegetative,0.3,0.28,0.12,31.3,1
2025-04-18 08:00:00,0.279,23.15,0.6,6.64,25.2,1.1,1.1,maturity,0.6,0.32,0.14,24.9,0
2025-04-18 09:00:00,0.26,18.38,0.88,6.33,24.7,1.2,0.2,vegetative,0.3,0.28,0.12,6.0,0
2025-04-18 10:00:00,0.231,38.89,0.53,6.33,24.5,1.5,0.0,vegetative,0.6,0.32,0.14,53.3,0
2025-04-18 11:00:00,0.29,24.58,0.77,6.62,22.7,0.4,1.7,maturity,0.6,0.32,0.14,17.8,0
2025-04-18 12:00:00,0.235,21.61,0.51,6.63,29.3,0.1,1.9,vegetative,0.3,0.28,0.12,13.5,0
2025-04-18 13:00:00,0.236,19.42,0.62,6.68,32.5,1.1,2.1,vegetative,0.6,0.32,0.14,50.7,0
2025-04-18 14:00:00,0.218,19.6,0.86,6.61,24.4,0.1,0.0,flowering,0.3,0.28,0.12,18.6,0
2025-04-18 15:00:00,0.269,22.15,0.78,6.1,18.8,0.6,1.4,maturity,0.6,0.32,0.14,30.6,0
2025-04-18 16:00:00,0.264,22.56,0.65,6.26,22.9,0.3,1.8,vegetative,0.6,0.32,0.14,33.7,0
2025-04-18 17:00:00,0.195,19.72,0.65,6.75,25.8,0.4,0.4,flowering,0.3,0.28,0.12,25.5,1
2025-04-18 18:00:00,0.167,20.63,0.71,5.91,21.8,0.6,0.6,vegetative,0.3,0.28,0.12,33.8,1
2025-04-18 19:00:00,0.212,28.72,0.75,6.59,25.0,2.3,0.5,vegetative,0.3,0.28,0.12,20.4,0
2025-04-18 20:00:00,0.188,28.92,0.83,6.47,25.2,1.1,0.6,vegetative,0.3,0.28,0.12,27.6,1
2025-04-18 21:00:00,0.217,23.26,0.65,6.75,27.9,0.2,1.9,maturity,0.3,0.28,0.12,18.8,0
2025-04-18 22:00:00,0.269,15.29,0.54,6.62,20.7,2.1,0.5,vegetative,0.3,0.28,0.12,3.2,0
2025-04-18 23:00:00,0.202,24.69,0.72,6.3,30.9,0.7,0.4,vegetative,0.6,0.32,0.14,71.0,1
2025-04-19 00:00:00,0.218,29.77,0.65,6.29,36.3,0.2,0.1,vegetative,0.6,0.32,0.14,61.0,1
2025-04-19 01:00:00,0.222,28.85,0.57,6.34,35.1,0.7,1.1,flowering,0.3,0.28,0.12,17.3,0
2025-04-19 02:00:00,0.254,25.67,0.73,6.67,25.1,0.2,0.1,flowering,0.3,0.28,0.12,7.8,0
2025-04-19 03:00:00,0.13,29.11,0.68,5.81,31.3,0.5,0.1,flowering,0.6,0.32,0.14,113.9,1
2025-04-19 04:00:00,0.196,22.27,0.73,6.55,30.8,1.6,1.1,vegetative,0.6,0.32,0.14,74.6,1
2025-04-19 05:00:00,0.228,25.14,0.61,6.24,27.8,1.1,1.2,flowering,0.6,0.32,0.14,54.9,1
2025-04-19 06:00:00,0.268,18.6,0.75,6.56,28.9,0.6,0.2,vegetative,0.3,0.28,0.12,3.6,0
2025-04-19 07:00:00,0.2,23.46,0.57,6.6,31.4,0.3,3.2,vegetative,0.6,0.32,0.14,71.8,1
2025-04-19 08:00:00,0.145,28.65,0.62,6.0,32.4,0.3,1.6,maturity,0.3,0.28,0.12,40.5,1
2025-04-19 09:00:00,0.245,19.05,0.68,6.43,23.9,3.8,1.2,flowering,0.3,0.28,0.12,10.6,0
2025-04-19 10:00:00,0.195,17.69,0.87,6.55,31.7,0.4,1.4,flowering,0.3,0.28,0.12,25.6,1
2025-04-19 11:00:00,0.172,22.49,0.78,6.53,36.3,1.0,0.5,flowering,0.6,0.32,0.14,88.6,1
2025-04-19 12:00:00,0.195,20.87,0.81,6.46,32.4,0.7,0.6,vegetative,0.3,0.28,0.12,25.5,1
2025-04-19 13:00:00,0.213,25.25,0.84,6.13,35.7,0.0,2.0,maturity,0.6,0.32,0.14,64.4,1
2025-04-19 14:00:00,0.196,19.73,1.06,6.18,15.1,2.9,0.0,vegetative,0.3,0.28,0.12,25.3,1
2025-04-19 15:00:00,0.132,30.59,0.7,6.09,31.0,0.1,1.6,vegetative,0.3,0.28,0.12,44.5,1
2025-04-19 16:00:00,0.256,15.55,0.84,6.67,29.3,1.1,0.6,maturity,0.3,0.28,0.12,7.2,0
2025-04-19 17:00:00,0.271,28.27,0.8,6.47,33.1,1.7,0.6,flowering,0.6,0.32,0.14,29.4,0
2025-04-19 18:00:00,0.246,18.18,0.8,6.48,22.4,1.4,0.4,vegetative,0.3,0.28,0.12,10.2,0
2025-04-19 19:00:00,0.174,13.02,0.88,5.99,25.5,1.7,0.9,flowering,0.3,0.28,0.12,31.7,1
2025-04-19 20:00:00,0.212,23.19,0.66,6.49,32.5,1.3,1.1,maturity,0.3,0.28,0.12,20.4,0
2025-04-19 21:00:00,0.22,20.73,0.65,6.69,22.7,0.6,0.2,vegetative,0.6,0.32,0.14,60.2,1
2025-04-19 22:00:00,0.244,16.45,0.73,5.95,29.2,2.3,0.8,vegetative,0.3,0.28,0.12,10.8,0
2025-04-19 23:00:00,0.247,13.59,0.68,6.34,27.9,2.4,0.6,vegetative,0.3,0.28,0.12,10.0,0
2025-04-20 00:00:00,0.191,21.96,0.73,6.03,27.0,0.6,1.5,vegetative,0.3,0.28,0.12,26.8,1
2025-04-20 01:00:00,0.223,26.88,0.86,6.37,30.9,0.7,0.8,flowering,0.3,0.28,0.12,17.0,0
2025-04-20 02:00:00,0.238,24.92,0.65,6.23,22.4,0.7,0.6,vegetative,0.6,0.32,0.14,49.0,0
2025-04-20 03:00:00,0.278,22.28,0.67,6.61,24.1,0.3,0.8,vegetative,0.3,0.28,0.12,0.5,0
2025-04-20 04:00:00,0.248,24.39,0.72,6.55,27.3,0.1,0.7,vegetative,0.6,0.32,0.14,43.1,0
2025-04-20 05:00:00,0.252,21.86,0.68,6.89,22.0,0.3,2.7,vegetative,0.3,0.28,0.12,8.5,0
2025-04-20 06:00:00,0.223,14.85,0.51,6.48,34.2,1.9,0.4,vegetative,0.6,0.32,0.14,58.0,1
2025-04-20 07:00:00,0.276,14.9,0.64,6.6,24.0,0.8,0.0,vegetative,0.6,0.32,0.14,26.1,0
2025-04-20 08:00:00,0.236,20.98,0.77,6.33,31.9,1.9,1.1,flowering,0.3,0.28,0.12,13.1,0
2025-04-20 09:00:00,0.186,21.2,0.84,6.17,23.6,1.4,0.9,vegetative,0.3,0.28,0.12,28.3,1
2025-04-20 10:00:00,0.276,26.25,0.58,6.75,31.5,0.4,2.4,vegetative,0.3,0.28,0.12,1.2,0
2025-04-20 11:00:00,0.248,25.79,0.58,6.87,20.0,0.2,0.1,vegetative,0.3,0.28,0.12,9.6,0
2025-04-20 12:00:00,0.202,25.03,0.7,6.71,35.0,0.8,0.7,maturity,0.3,0.28,0.12,23.3,0
2025-04-20 13:00:00,0.201,20.6,0.49,6.54,33.7,2.7,0.2,vegetative,0.3,0.28,0.12,23.8,0
2025-04-20 14:00:00,0.232,15.1,0.66,6.21,25.2,1.8,0.6,vegetative,0.3,0.28,0.12,14.4,0
2025-04-20 15:00:00,0.239,24.06,0.53,6.84,23.9,1.4,1.6,vegetative,0.3,0.28,0.12,12.4,0
2025-04-20 16:00:00,0.228,24.63,0.84,6.67,30.3,1.4,1.9,maturity,0.3,0.28,0.12,15.6,0
2025-04-20 17:00:00,0.232,10.06,0.62,7.11,20.4,0.8,1.8,vegetative,0.3,0.28,0.12,14.3,0
2025-04-20 18:00:00,0.288,17.83,0.87,6.15,28.2,0.2,0.8,flowering,0.6,0.32,0.14,19.2,0
2025-04-20 19:00:00,0.263,18.54,0.81,6.76,24.0,0.3,1.0,vegetative,0.3,0.28,0.12,5.1,0
2025-04-20 20:00:00,0.228,22.59,0.64,6.66,26.7,0.9,0.8,vegetative,0.3,0.28,0.12,15.7,0
2025-04-20 21:00:00,0.258,17.98,0.59,6.4,24.8,0.4,0.8,vegetative,0.3,0.28,0.12,6.7,0
2025-04-20 22:00:00,0.179,21.81,0.68,6.91,24.0,1.5,2.2,flowering,0.3,0.28,0.12,30.4,1
2025-04-20 23:00:00,0.236,20.95,0.69,6.62,36.5,0.5,0.2,flowering,0.6,0.32,0.14,50.4,0
2025-04-21 00:00:00,0.292,21.2,0.73,6.22,31.9,0.1,0.6,flowering,0.6,0.32,0.14,16.6,0
2025-04-21 01:00:00,0.211,18.42,0.62,6.46,20.6,1.5,0.9,maturity,0.3,0.28,0.12,20.6,0
2025-04-21 02:00:00,0.186,18.81,0.77,6.22,23.6,1.2,1.4,vegetative,0.6,0.32,0.14,80.3,1
2025-04-21 03:00:00,0.194,16.6,0.73,6.36,32.3,0.3,1.4,vegetative,0.6,0.32,0.14,75.7,1
2025-04-21 04:00:00,0.176,23.9,0.67,6.71,32.8,4.0,0.1,flowering,0.3,0.28,0.12,31.1,1
2025-04-21 05:00:00,0.189,24.86,0.63,6.8,21.1,0.5,0.3,vegetative,0.6,0.32,0.14,78.8,1
2025-04-21 06:00:00,0.205,18.15,0.68,6.57,31.5,1.1,2.4,maturity,0.6,0.32,0.14,68.9,1
2025-04-21 07:00:00,0.164,29.6,0.62,6.27,29.3,2.4,0.4,maturity,0.3,0.28,0.12,34.9,1
2025-04-21 08:00:00,0.221,20.43,0.71,6.61,18.3,0.2,0.0,vegetative,0.6,0.32,0.14,59.6,1
2025-04-21 09:00:00,0.256,29.65,0.71,6.72,26.0,2.1,0.2,flowering,0.6,0.32,0.14,38.3,0
2025-04-21 10:00:00,0.184,18.79,0.73,5.91,27.3,1.2,3.5,vegetative,0.6,0.32,0.14,81.8,1
2025-04-21 11:00:00,0.281,11.87,0.88,6.53,28.2,0.2,0.4,vegetative,0.3,0.28,0.12,-0.2,0
2025-04-21 12:00:00,0.24,24.01,0.69,6.44,21.4,1.1,1.0,maturity,0.3,0.28,0.12,11.9,0
2025-04-21 13:00:00,0.261,23.24,0.8,6.79,24.2,2.1,1.3,vegetative,0.6,0.32,0.14,35.3,0
2025-04-21 14:00:00,0.194,22.17,0.72,6.62,24.9,1.6,1.0,vegetative,0.3,0.28,0.12,25.9,1
2025-04-21 15:00:00,0.254,18.79,0.68,6.65,25.3,1.4,0.5,vegetative,0.6,0.32,0.14,39.5,0
2025-04-21 16:00:00,0.176,21.83,0.69,6.36,25.4,0.2,0.6,vegetative,0.6,0.32,0.14,86.2,1
2025-04-21 17:00:00,0.256,19.44,0.69,6.5,27.3,0.2,1.8,vegetative,0.3,0.28,0.12,7.3,0
2025-04-21 18:00:00,0.227,20.49,0.73,6.78,29.5,0.8,1.1,flowering,0.3,0.28,0.12,15.9,0
2025-04-21 19:00:00,0.242,26.21,0.6,6.48,36.9,0.9,0.0,flowering,0.3,0.28,0.12,11.4,0
2025-04-21 20:00:00,0.173,22.92,0.55,6.55,32.4,2.9,0.2,flowering,0.3,0.28,0.12,32.1,1
2025-04-21 21:00:00,0.184,25.05,0.77,6.04,34.6,0.6,0.3,vegetative,0.6,0.32,0.14,81.5,1
2025-04-21 22:00:00,0.244,20.84,0.79,6.48,25.6,0.4,0.5,vegetative,0.6,0.32,0.14,45.7,0
2025-04-21 23:00:00,0.182,20.29,0.77,5.9,23.0,0.2,0.9,vegetative,0.3,0.28,0.12,29.4,1
2025-04-22 00:00:00,0.239,16.23,0.72,6.35,32.0,0.1,0.5,maturity,0.6,0.32,0.14,48.9,0
2025-04-22 01:00:00,0.165,20.15,0.78,6.52,27.9,0.1,1.7,vegetative,0.6,0.32,0.14,92.8,1
2025-04-22 02:00:00,0.254,5.39,0.77,6.73,31.7,0.9,0.6,vegetative,0.6,0.32,0.14,39.6,0
2025-04-22 03:00:00,0.171,19.05,0.78,6.2,23.6,0.2,0.7,vegetative,0.3,0.28,0.12,32.8,1
2025-04-22 04:00:00,0.242,21.59,0.61,6.61,31.2,1.9,0.6,vegetative,0.6,0.32,0.14,46.7,0
2025-04-22 05:00:00,0.245,24.82,0.59,6.94,27.1,0.9,0.4,maturity,0.6,0.32,0.14,45.0,0
2025-04-22 06:00:00,0.192,20.66,0.66,6.31,25.7,2.0,1.3,vegetative,0.6,0.32,0.14,76.7,1
2025-04-22 07:00:00,0.243,23.74,0.7,6.04,26.2,0.6,0.3,flowering,0.3,0.28,0.12,11.0,0
2025-04-22 08:00:00,0.23,11.1,0.68,6.59,30.5,0.9,1.2,maturity,0.3,0.28,0.12,14.9,0
2025-04-22 09:00:00,0.198,21.72,0.51,6.14,31.9,0.7,0.8,maturity,0.3,0.28,0.12,24.5,1
2025-04-22 10:00:00,0.18,13.6,0.87,6.25,26.2,4.3,0.1,vegetative,0.3,0.28,0.12,30.1,1
2025-04-22 11:00:00,0.141,15.96,0.67,6.78,29.7,1.6,0.0,vegetative,0.3,0.28,0.12,41.6,1
2025-04-22 12:00:00,0.234,21.06,0.72,7.06,29.7,0.9,0.2,flowering,0.3,0.28,0.12,13.8,0
2025-04-22 13:00:00,0.157,28.38,0.82,6.2,31.7,0.9,1.4,maturity,0.3,0.28,0.12,36.8,1
2025-04-22 14:00:00,0.224,23.86,0.47,6.28,32.9,0.3,0.5,flowering,0.6,0.32,0.14,57.7,1
2025-04-22 15:00:00,0.209,22.09,0.65,6.37,37.1,1.3,1.6,vegetative,0.3,0.28,0.12,21.2,0
2025-04-22 16:00:00,0.247,21.9,0.66,6.34,25.7,4.1,0.7,vegetative,0.6,0.32,0.14,43.7,0
2025-04-22 17:00:00,0.208,18.43,0.67,7.08,35.3,0.1,0.0,vegetative,0.3,0.28,0.12,21.6,0
2025-04-22 18:00:00,0.207,19.28,0.68,6.34,28.6,1.0,1.9,vegetative,0.6,0.32,0.14,67.9,1
2025-04-22 19:00:00,0.249,24.14,0.84,6.38,22.5,0.7,2.8,vegetative,0.3,0.28,0.12,9.2,0
2025-04-22 20:00:00,0.233,15.07,0.77,6.98,24.7,1.9,0.1,flowering,0.3,0.28,0.12,14.0,0
2025-04-22 21:00:00,0.233,24.97,0.8,6.67,30.3,0.0,0.2,flowering,0.6,0.32,0.14,52.4,0
2025-04-22 22:00:00,0.239,20.06,0.7,6.8,31.6,0.1,1.3,vegetative,0.6,0.32,0.14,48.7,0
2025-04-22 23:00:00,0.159,26.13,0.56,6.23,22.9,0.0,5.9,vegetative,0.6,0.32,0.14,96.9,0
2025-04-23 00:00:00,0.25,26.81,0.49,6.34,24.2,0.2,2.1,vegetative,0.6,0.32,0.14,41.8,0
2025-04-23 01:00:00,0.244,13.63,0.55,6.19,25.3,1.2,0.1,vegetative,0.3,0.28,0.12,10.7,0
2025-04-23 02:00:00,0.179,19.09,0.74,6.74,23.7,0.2,0.9,maturity,0.3,0.28,0.12,30.2,1
2025-04-23 03:00:00,0.21,17.72,0.7,6.87,18.6,1.0,1.1,flowering,0.3,0.28,0.12,20.9,0
2025-04-23 04:00:00,0.218,12.94,0.68,6.32,16.9,2.0,1.0,vegetative,0.3,0.28,0.12,18.5,0
2025-04-23 05:00:00,0.215,16.84,0.66,6.39,26.1,0.0,0.8,flowering,0.6,0.32,0.14,63.2,1
2025-04-23 06:00:00,0.233,34.21,0.9,6.4,29.3,0.0,0.3,vegetative,0.6,0.32,0.14,52.0,0
2025-04-23 07:00:00,0.277,25.05,0.62,6.04,31.3,4.6,1.1,flowering,0.6,0.32,0.14,25.6,0
2025-04-23 08:00:00,0.263,31.59,0.79,6.3,21.2,1.1,1.3,vegetative,0.3,0.28,0.12,5.0,0
2025-04-23 09:00:00,0.168,26.15,0.7,6.73,21.3,0.2,0.9,vegetative,0.6,0.32,0.14,91.5,1
2025-04-23 10:00:00,0.245,18.29,0.69,6.24,25.4,0.4,0.7,vegetative,0.3,0.28,0.12,10.5,0
2025-04-23 11:00:00,0.273,20.09,0.82,6.53,28.0,4.2,0.2,vegetative,0.6,0.32,0.14,28.1,0
2025-04-23 12:00:00,0.235,24.94,0.85,6.11,33.0,0.3,0.8,vegetative,0.3,0.28,0.12,13.4,0
2025-04-23 13:00:00,0.264,24.19,0.68,6.46,31.6,1.4,0.1,flowering,0.3,0.28,0.12,4.9,0
2025-04-23 14:00:00,0.3,19.11,0.78,6.33,26.2,0.3,0.1,vegetative,0.3,0.28,0.12,-6.1,0
2025-04-23 15:00:00,0.261,14.45,0.74,6.13,29.8,0.5,1.5,flowering,0.6,0.32,0.14,35.4,0
2025-04-23 16:00:00,0.23,38.44,0.7,6.74,23.8,2.1,1.1,flowering,0.3,0.28,0.12,15.0,0
2025-04-23 17:00:00,0.262,21.29,0.72,6.75,28.4,0.0,1.0,flowering,0.6,0.32,0.14,34.9,0
2025-04-23 18:00:00,0.226,20.37,0.63,6.21,27.7,0.4,2.6,vegetative,0.3,0.28,0.12,16.3,0
2025-04-23 19:00:00,0.221,22.57,0.67,6.44,35.0,0.7,0.5,vegetative,0.6,0.32,0.14,59.4,1
2025-04-23 20:00:00,0.206,20.79,0.64,6.51,30.5,1.0,0.5,maturity,0.3,0.28,0.12,22.2,0
2025-04-23 21:00:00,0.283,22.61,0.79,5.96,24.1,0.0,0.5,flowering,0.6,0.32,0.14,22.5,0
2025-04-23 22:00:00,0.187,28.43,0.69,6.08,24.2,0.5,0.6,flowering,0.6,0.32,0.14,79.6,1
2025-04-23 23:00:00,0.281,21.38,0.57,6.89,26.3,0.4,0.7,vegetative,0.3,0.28,0.12,-0.4,0
2025-04-24 00:00:00,0.24,16.19,0.63,6.18,20.2,0.0,1.5,vegetative,0.3,0.28,0.12,12.0,0
2025-04-24 01:00:00,0.164,21.19,0.4,6.88,26.8,0.4,0.2,flowering,0.3,0.28,0.12,34.8,1
2025-04-24 02:00:00,0.235,19.68,0.65,6.1,27.3,2.7,0.6,vegetative,0.3,0.28,0.12,13.6,0
2025-04-24 03:00:00,0.136,29.12,0.7,6.7,30.3,0.3,0.7,flowering,0.3,0.28,0.12,43.2,1
2025-04-24 04:00:00,0.245,27.86,0.69,6.41,31.1,0.9,0.2,flowering,0.6,0.32,0.14,45.0,0
2025-04-24 05:00:00,0.255,22.54,0.9,6.45,28.5,0.4,1.2,flowering,0.3,0.28,0.12,7.4,0
2025-04-24 06:00:00,0.196,15.61,0.76,7.06,19.9,0.1,0.1,flowering,0.3,0.28,0.12,25.1,1
2025-04-24 07:00:00,0.225,15.87,0.75,6.12,21.9,0.3,0.9,flowering,0.6,0.32,0.14,57.0,1
2025-04-24 08:00:00,0.298,22.08,0.54,6.68,25.0,0.6,0.2,flowering,0.3,0.28,0.12,-5.4,0
2025-04-24 09:00:00,0.2,23.68,0.66,6.67,31.3,0.4,0.0,flowering,0.3,0.28,0.12,24.1,1
2025-04-24 10:00:00,0.178,20.13,0.65,7.5,31.1,1.0,0.4,vegetative,0.3,0.28,0.12,30.7,1
2025-04-24 11:00:00,0.279,19.6,0.62,6.18,26.8,3.0,0.6,flowering,0.6,0.32,0.14,24.4,0
2025-04-24 12:00:00,0.299,19.04,0.62,6.31,39.8,0.1,1.7,flowering,0.3,0.28,0.12,-5.6,0
2025-04-24 13:00:00,0.22,21.88,0.52,6.74,35.8,1.3,0.5,vegetative,0.3,0.28,0.12,18.0,0
2025-04-24 14:00:00,0.26,10.09,0.57,6.44,34.2,0.0,2.5,flowering,0.3,0.28,0.12,5.9,0
2025-04-24 15:00:00,0.274,16.49,0.79,6.36,31.5,0.0,1.8,vegetative,0.3,0.28,0.12,1.9,0
2025-04-24 16:00:00,0.19,18.86,0.69,6.79,30.3,0.1,0.2,vegetative,0.3,0.28,0.12,26.9,1
2025-04-24 17:00:00,0.201,28.04,0.65,6.42,29.9,0.7,0.2,flowering,0.3,0.28,0.12,23.8,0
2025-04-24 18:00:00,0.269,17.93,0.7,6.23,19.0,0.0,0.3,maturity,0.3,0.28,0.12,3.2,0
2025-04-24 19:00:00,0.287,22.9,0.82,6.72,22.7,1.3,0.4,vegetative,0.3,0.28,0.12,-2.2,0
2025-04-24 20:00:00,0.243,23.13,0.7,6.61,26.9,0.0,0.9,maturity,0.6,0.32,0.14,46.5,0
2025-04-24 21:00:00,0.185,28.49,0.75,6.41,28.6,0.7,0.1,flowering,0.6,0.32,0.14,81.1,1
2025-04-24 22:00:00,0.299,28.31,0.62,6.39,27.4,1.1,0.8,maturity,0.3,0.28,0.12,-5.8,0
2025-04-24 23:00:00,0.199,21.71,0.64,6.23,29.4,0.3,0.9,flowering,0.3,0.28,0.12,24.4,1
2025-04-25 00:00:00,0.207,19.62,0.74,6.72,17.5,0.9,1.1,vegetative,0.3,0.28,0.12,22.0,0
2025-04-25 01:00:00,0.234,18.68,0.89,6.39,30.5,0.3,0.8,maturity,0.6,0.32,0.14,51.8,0
2025-04-25 02:00:00,0.282,20.79,0.84,6.27,28.3,0.2,1.7,maturity,0.3,0.28,0.12,-0.6,0
2025-04-25 03:00:00,0.254,19.83,0.76,6.11,27.1,1.7,1.0,vegetative,0.6,0.32,0.14,39.5,0
2025-04-25 04:00:00,0.237,24.77,0.72,6.62,32.6,0.4,2.6,maturity,0.3,0.28,0.12,13.0,0
2025-04-25 05:00:00,0.239,24.1,0.84,6.35,22.8,1.7,1.2,vegetative,0.6,0.32,0.14,48.9,0
2025-04-25 06:00:00,0.222,24.96,0.78,5.9,26.8,0.2,0.6,flowering,0.3,0.28,0.12,17.5,0
2025-04-25 07:00:00,0.242,28.3,0.47,6.14,29.4,0.4,0.2,flowering,0.3,0.28,0.12,11.3,0
2025-04-25 08:00:00,0.119,31.31,0.59,6.43,23.7,0.1,0.0,vegetative,0.6,0.32,0.14,120.7,1
2025-04-25 09:00:00,0.208,22.62,0.73,6.44,18.0,0.7,0.1,flowering,0.6,0.32,0.14,67.1,1
2025-04-25 10:00:00,0.23,27.5,0.52,6.43,22.2,0.5,0.2,vegetative,0.3,0.28,0.12,15.1,0
2025-04-25 11:00:00,0.174,20.24,0.61,6.39,27.7,0.0,0.2,vegetative,0.6,0.32,0.14,87.6,1
2025-04-25 12:00:00,0.235,27.93,0.63,6.06,26.8,0.6,1.4,flowering,0.3,0.28,0.12,13.4,0
2025-04-25 13:00:00,0.212,27.31,0.67,6.24,27.9,0.1,0.5,maturity,0.6,0.32,0.14,64.9,1
